frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll
118,2.0,1536.0,538.0,1705.0,711.0,1595.31,622.79,1621.03,625.1,1597.39,640.11,1595.95,657.6,1616.05,658.99,39.98663330078125,-0.96734619140625,5.417160034179688
119,1.0,1537.0,539.0,1705.0,711.0,1595.1,623.53,1620.61,625.74,1596.83,640.65,1595.82,657.92,1615.86,659.21,37.94380187988281,1.4476318359375,6.120597839355469
120,0.0,1536.0,538.0,1705.0,711.0,1594.94,623.27,1620.66,625.56,1596.7,640.41,1595.52,657.67,1615.81,659.03,36.54496765136719,1.1728668212890625,6.107025146484375
121,0.0,1536.0,538.0,1705.0,711.0,1595.0,622.61,1620.57,624.88,1596.75,639.91,1595.67,657.22,1615.82,658.58,36.370361328125,2.891830444335937,7.2791900634765625
122,0.0,1536.0,538.0,1705.0,711.0,1595.18,622.14,1620.79,624.52,1596.99,639.63,1595.72,657.04,1615.88,658.48,36.52827453613281,2.4659576416015625,6.371681213378906
123,1.0,1536.0,538.0,1705.0,711.0,1595.17,622.14,1620.7,624.29,1596.88,639.32,1595.75,657.06,1615.79,658.31,36.491790771484375,2.7677764892578125,6.30267333984375
124,0.0,1536.0,538.0,1705.0,711.0,1595.11,621.98,1620.77,624.23,1596.78,639.32,1595.54,656.92,1615.79,658.27,36.95797729492188,2.775352478027344,5.69537353515625
125,1.0,1536.0,538.0,1705.0,711.0,1595.03,621.9,1620.74,623.98,1596.81,638.98,1595.49,656.77,1615.78,657.98,36.486236572265625,2.9542999267578125,6.330352783203125
126,2.0,1537.0,537.0,1705.0,711.0,1595.17,621.78,1620.64,623.75,1596.76,638.78,1595.65,656.62,1615.81,657.74,39.441253662109375,3.050933837890625,6.468536376953125
127,2.0,1536.0,537.0,1705.0,711.0,1595.02,621.59,1620.56,623.61,1596.58,638.73,1595.48,656.6,1615.65,657.76,36.9432373046875,3.0062255859375,6.8534088134765625
